2358.544020,-2989.576068,-9675.468859,-11286.194803,-3.926991,0.000000,235.854406,-298.957611,-0.392699,160.723788,-342.392612,-0.392699,
1033.981948,-3661.643929,-13245.620522,-6720.678510,-3.926991,0.000000,103.398196,-366.164398,-0.392699,17.434958,-377.543776,-0.392699,
-445.759203,-3775.781147,-14797.411289,-1141.372158,-3.926991,0.000000,-44.575921,-377.578120,-0.392699,-128.293447,-355.223725,-0.392699,
-1855.591264,-3315.466399,-14098.320400,4603.147414,-3.926991,0.000000,-185.559129,-331.546645,-0.392699,-254.309293,-278.899636,-0.392699,
-2981.318986,-2351.439445,-11257.277058,9640.269391,-3.926991,0.000000,-298.131903,-235.143948,-0.392699,-341.482096,-160.245159,5.890486,
-3652.172586,-1030.870950,-6708.535898,13205.684751,58.904862,628.318515,-365.217264,-103.087097,5.890486,-376.606937,-17.349363,-0.392699,
-3766.682614,445.072269,-1145.100261,14759.431977,-3.926991,-628.318515,-376.668267,44.507228,-0.392699,-371.159910,146.029786,-0.327249,
-3287.450647,1939.089258,4792.319592,14940.169667,-3.272492,6.544986,-328.745070,193.908929,-0.327249,-286.841740,255.973921,-0.392699,
-2495.111972,2980.420528,7923.386639,10413.312537,-3.926991,-6.544986,-249.511201,298.042057,-0.392699,-179.883821,343.909878,-0.392699,
-1252.238334,3704.370169,12428.736191,7239.496305,-3.926991,0.000000,-125.223835,370.437022,-0.392699,-39.932528,386.896852,-0.392699,
225.271485,3906.429561,14775.097974,2020.593895,-3.926991,-0.000000,22.527149,390.642962,-0.392699,108.937144,373.019474,-0.392699,
1687.129314,3524.070101,14618.578068,-3823.594550,-3.926991,0.000000,168.712934,352.407015,-0.392699,242.173648,302.879022,-0.392699,
2896.668759,2608.765712,12095.394271,-9153.043752,-3.926991,0.000000,289.666880,260.876575,-0.392699,338.642902,187.008814,-0.392699,
3664.660378,1300.664891,7679.916076,-13081.008019,-3.926991,-0.000000,366.466043,130.066491,-0.392699,383.467090,43.202894,-0.392699,
3874.053715,-199.490660,2093.933339,-15001.555279,-3.926991,0.000000,387.405377,-19.949066,-0.392699,369.943097,-106.548077,-0.392699,
3494.816327,-1662.894858,-3792.373821,-14634.041761,-3.926991,-0.000000,349.481638,-166.289488,-0.392699,300.339332,-239.483103,-0.392699,
2586.781665,-2867.661182,-9080.346484,-12047.663068,-3.926991,0.000000,258.678170,-286.766122,-0.392699,185.432804,-335.512471,-0.392699,
1289.698544,-3632.178423,-12970.831020,-7645.172290,-3.926991,0.000000,128.969856,-363.217848,-0.392699,42.815491,-380.219715,-0.392699,
-198.337712,-3842.232545,-14880.362340,-2100.541194,-3.926991,0.000000,-19.833772,-384.223260,-0.392699,-105.789734,-367.018052,-0.392699,
-1651.064144,-3467.952911,-14527.264106,3742.796286,-3.926991,-0.000000,-165.106417,-346.795296,-0.392699,-237.830945,-298.106380,-0.392699,
-2848.303655,-2568.018184,-11972.394923,8999.347132,-3.926991,0.000000,-284.830370,-256.801822,-0.392699,-333.333837,-184.110786,5.890486,
-3609.226579,-1280.528441,-7609.229133,12874.897241,58.904862,628.318515,-360.922663,-128.052846,5.890486,-411.589685,-39.172245,-0.392699,
-3838.155525,281.751438,-2289.289421,15622.798561,-3.926991,-628.318515,-383.815558,28.175144,-0.392699,-367.002375,111.198063,-0.392699,
